transaction_id,customerID,transaction_date,service_type,amount
2850,2333-KWEWW,2022-12-09,Add-on,2979.39
2851,3842-QTGDL,2023-02-14,Phone,1984.32
2852,8180-AKMJV,2022-03-06,Streaming,1135.88
2853,5569-OUICF,2023-08-04,Internet,900.07
2854,5935-FCCNB,2022-03-08,Add-on,786.55
2855,0274-JKUJR,2023-03-09,Add-on,1324.6
2856,8902-ZEOVF,2022-02-19,Streaming,741.14
2857,3714-XPXBW,2022-11-10,Phone,578.52
2858,3606-TWKGI,2022-11-05,Add-on,1219.38
2859,3253-HKOKL,2023-08-26,Streaming,1899.6
2860,7606-BPHHN,2022-04-25,Phone,609.92
2861,5003-XZWWO,2023-07-23,Add-on,324.16
2862,3716-LRGXK,2022-12-08,Streaming,296.97
2863,7432-FFVAR,2023-06-14,Phone,948.68
2864,9058-HRZSV,2023-10-04,Add-on,732.37
2865,1069-XAIEM,2023-05-10,Add-on,1709.92
2866,2190-PHBHR,2022-09-26,Phone,1476.02
2867,6815-ABQFQ,2022-03-21,Phone,1109.35
2868,7777-UNYHB,2023-04-01,Streaming,2533.92
2869,4236-UJPWO,2022-10-26,Add-on,1613.85
2870,0215-BQKGS,2022-07-21,Add-on,456.28
2871,4589-IUAJB,2023-05-18,Streaming,1028.14
2872,6908-VVYHM,2023-11-02,Add-on,2925.35
2873,5519-NPHVG,2023-12-17,Add-on,2935.54
2874,5828-AVIPD,2023-10-11,Add-on,913.08
2875,7683-CBDKJ,2023-04-30,Internet,668.26
2876,2805-AUFQN,2023-08-08,Phone,1587.93
2877,3091-FYHKI,2023-07-14,Internet,1548.1
2878,5077-DXTCG,2022-01-18,Internet,1348.39
2879,9025-AOMKI,2023-04-23,Phone,1682.2
2880,4325-NFSKC,2023-05-03,Internet,850.15
2881,1891-QRQSA,2023-03-22,Streaming,521.8
2882,0225-ZORZP,2022-12-06,Internet,1797.29
2883,1716-LSAMB,2023-06-15,Streaming,2811.27
2884,6898-RBTLU,2023-09-04,Phone,585.7
2885,9586-JGQKH,2022-04-26,Add-on,2173.48
2886,5345-BMKWB,2022-03-15,Phone,1426.11
2887,2960-NKRSO,2022-09-26,Phone,1023.13
2888,0082-LDZUE,2023-09-29,Internet,2588.71
2889,9114-DPSIA,2022-04-26,Phone,1478.18
2890,8680-CGLTP,2023-11-17,Phone,1833.27
2891,7312-XSBAT,2023-11-24,Streaming,1440.56
2892,8901-HJXTF,2023-10-31,Add-on,427.5
2893,5726-CVNYA,2022-06-13,Internet,1865.73
2894,2974-GGUXS,2023-08-06,Add-on,1372.75
2895,7789-CRUVC,2022-08-10,Add-on,442.92
2896,6407-GSJNL,2022-05-06,Add-on,1868.27
2897,1087-UDSIH,2023-10-19,Internet,227.64
2898,9848-JQJTX,2022-06-25,Phone,783.86
2899,6172-FECYY,2023-10-26,Add-on,2386.99
2900,5130-YPIRV,2023-11-25,Internet,306.2
2901,3156-QLHBO,2023-01-10,Phone,2010.71
2902,4351-QLCSU,2023-05-13,Add-on,2859.18
2903,6040-CGACY,2022-03-26,Streaming,679.34
2904,9903-LYSAB,2023-01-18,Internet,1367.91
2905,2754-VDLTR,2023-09-25,Add-on,1811.39
2906,3404-JNXAX,2023-10-03,Internet,1461.16
2907,0722-SVSFK,2023-04-08,Streaming,1937.06
2908,5846-QFDFI,2023-03-27,Internet,1331.47
2909,2829-HYVZP,2023-06-02,Phone,615.81
2910,8645-KOMJQ,2023-11-26,Add-on,449.32
2911,0022-TCJCI,2023-07-04,Internet,2284.44
2912,9357-UJRUN,2022-04-26,Internet,868.15
2913,4849-PYRLQ,2023-09-06,Add-on,2572.86
2914,0621-HJWXJ,2022-01-08,Streaming,2280.48
2915,6719-OXYBR,2022-08-06,Streaming,338.47
2916,5081-NWSUP,2023-12-20,Add-on,763.39
2917,4029-HPFVY,2023-08-13,Add-on,1017.58
2918,1240-KNSEZ,2023-02-08,Phone,1864.55
2919,2642-MAWLJ,2023-07-21,Internet,2467.52
2920,5201-CBWYG,2022-10-31,Internet,368.93
2921,2866-IKBTM,2023-04-12,Streaming,898.91
2922,0422-OHQHQ,2022-03-29,Phone,1253.39
2923,1501-SGHBW,2022-01-10,Internet,713.46
2924,6087-YPWHO,2022-11-04,Phone,1726.82
2925,4702-HDRKD,2023-03-10,Add-on,1538.41
2926,7951-QKZPL,2022-06-13,Internet,1086.19
2927,1596-BBVTG,2022-08-27,Add-on,1647.28
2928,7975-JMZNT,2022-11-13,Streaming,1196.3
2929,4295-YURET,2023-10-18,Streaming,1160.94
2930,2039-JONDJ,2022-12-01,Add-on,943.11
2931,5597-GLBUC,2022-01-18,Streaming,1713.23
2932,7903-CMPEY,2022-03-12,Add-on,1443.52
2933,4717-GHADL,2022-06-24,Add-on,749.71
2934,9048-JVYVF,2022-12-05,Add-on,236.31
2935,3594-BDSOA,2022-09-05,Streaming,622.6
2936,9696-RMYBA,2022-07-12,Streaming,319.94
2937,2096-XOTMO,2023-02-23,Streaming,1408.48
2938,0601-WZHJF,2022-11-21,Add-on,830.27
2939,5054-IEXZT,2022-11-02,Phone,1377.27
2940,5243-SAOTC,2022-07-23,Streaming,1122.46
2941,0488-GSLFR,2022-05-03,Phone,1706.44
2942,9298-WGMRW,2023-07-24,Streaming,2226.83
2943,2400-FEQME,2023-03-23,Internet,1542.08
2944,6418-HNFED,2023-12-14,Internet,373.51
2945,5076-YVXCM,2023-05-06,Internet,249.03
2946,2786-GCDPI,2023-03-09,Phone,797.05
2947,9614-RMGHA,2023-09-16,Streaming,1389.91
2948,7813-TKCVO,2022-05-08,Add-on,325.73
2949,7601-DHFWZ,2023-07-02,Phone,1117.65
2950,5149-CUZUJ,2022-02-16,Streaming,2683.67
2951,9402-ROUMJ,2023-05-20,Internet,452.05
2952,8945-MUQUF,2022-04-25,Phone,2855.85
2953,5261-QSHQM,2023-02-20,Streaming,2598.68
2954,2923-ARZLG,2022-08-11,Add-on,2528.99
2955,9975-GPKZU,2023-09-28,Phone,2618.24
2956,0580-PIQHM,2023-05-18,Add-on,424.14
2957,5461-QKNTN,2023-11-03,Phone,623.27
2958,1506-YJTYT,2022-04-06,Internet,576.24
2959,4317-VTEOA,2022-04-17,Internet,511.48
2960,3908-BLSYF,2023-09-24,Internet,1117.59
2961,4450-YOOHP,2023-09-05,Add-on,2524.61
2962,5876-QMYLD,2023-09-07,Internet,905.49
2963,1041-RXHRA,2023-11-09,Add-on,883.82
2964,8207-DMRVL,2023-11-29,Add-on,2092.49
2965,4905-JEFDW,2022-02-01,Add-on,471.39
2966,8883-ANODQ,2023-05-08,Internet,1208.78
2967,6370-ZVHDV,2022-03-07,Streaming,1027.19
2968,5306-BVTKJ,2022-06-28,Add-on,2572.44
2969,1345-GKDZZ,2023-03-19,Streaming,1640.6
2970,4538-WNTMJ,2023-07-03,Add-on,2010.13
2971,2373-NTKOD,2022-07-20,Internet,561.3
2972,4178-EGMON,2022-02-18,Internet,2800.97
2973,7284-BUYEC,2023-11-11,Internet,1102.87
2974,4178-EGMON,2022-09-20,Phone,2179.15
2975,5564-NEMQO,2022-05-13,Internet,2872.95
2976,5176-LDKUH,2022-12-10,Streaming,1624.22
2977,2012-NWRPA,2022-06-25,Add-on,1621.1
2978,7774-OJSXI,2023-01-26,Streaming,528.3
2979,2811-POVEX,2022-01-11,Phone,1292.77
2980,5327-XOKKY,2022-07-20,Streaming,2586.9
2981,7817-OMJNA,2022-01-03,Add-on,578.3
2982,2550-QHZGP,2022-08-02,Add-on,2769.01
2983,3319-DWOEP,2022-11-03,Internet,2068.47
2984,6810-VCAEX,2023-06-28,Phone,1378.69
2985,7356-IWLFW,2023-07-14,Phone,1730.2
2986,8160-HOWOX,2022-11-23,Streaming,621.39
2987,1208-DNHLN,2022-07-18,Internet,808.95
2988,4237-RLAQD,2023-08-24,Internet,1001.94
2989,6169-PGNCD,2022-04-19,Internet,1277.57
2990,3902-MIVLE,2022-10-18,Add-on,2763.46
2991,0178-CIIKR,2022-04-18,Phone,1229.19
2992,8562-GHPPI,2023-02-12,Streaming,1666.74
2993,6688-UZPWD,2023-07-06,Streaming,653.67
2994,3796-ENZGF,2022-02-21,Streaming,2260.72
2995,9700-ISPUP,2022-04-22,Internet,1768.79
2996,8644-XYTSV,2022-10-22,Phone,1431.74
2997,5327-XOKKY,2023-08-03,Phone,2852.12
2998,5012-YSPJJ,2022-07-08,Add-on,2693.82
2999,9339-FIIJL,2023-12-22,Add-on,2046.63
3000,5134-IKDAY,2022-03-06,Add-on,2781.07
3001,8510-AWCXC,2023-07-28,Streaming,1781.39
3002,1320-GVNHT,2023-04-10,Streaming,2515.42
3003,2724-FJDYW,2022-09-15,Phone,1346.49
3004,2990-OGYTD,2023-10-08,Add-on,442.88
3005,1051-GEJLJ,2023-09-26,Streaming,2983.62
3006,0909-SELIE,2022-11-27,Add-on,663.77
3007,8631-XVRZL,2023-05-16,Add-on,904.23
3008,3587-PMCOY,2023-11-14,Phone,656.69
3009,7639-OPLNG,2022-07-29,Phone,1144.94
3010,6614-FHDBO,2022-03-30,Streaming,1009.98
3011,3468-DRVQJ,2023-11-10,Phone,1883.09
3012,5156-UMKOW,2022-01-28,Add-on,2990.09
3013,7445-WMRBW,2022-08-26,Phone,347.03
3014,5198-HQAEN,2022-12-02,Add-on,2379.64
3015,3088-FVYWK,2022-03-04,Add-on,558.38
3016,4648-YPBTM,2023-07-07,Streaming,255.54
3017,1480-BKXGA,2023-05-15,Streaming,1988.02
3018,1322-AGOQM,2023-06-25,Streaming,2645.28
3019,1897-RCFUM,2023-04-14,Add-on,693.64
3020,6532-YLWSI,2023-08-15,Phone,1156.52
3021,2205-YMZZJ,2022-02-20,Streaming,672.5
3022,4948-WBBKL,2022-04-22,Streaming,2738.22
3023,8008-ESFLK,2022-10-28,Phone,957.01
3024,5067-WJEUN,2022-03-31,Phone,1445.2
3025,4316-XCSLJ,2022-08-17,Streaming,2705.28
3026,6821-JPCDC,2022-05-30,Add-on,1748.03
3027,5073-RZGBK,2022-05-18,Add-on,2811.98
3028,4061-UKJWL,2022-05-15,Streaming,2794.06
3029,3161-GETRM,2023-04-02,Phone,1492.48
3030,7129-AZJDE,2023-08-24,Add-on,1830.67
3031,5057-LCOUI,2023-05-09,Phone,844.88
3032,0362-ZBZWJ,2023-06-11,Internet,2973.5
3033,8194-PEEBY,2022-11-29,Phone,979.29
3034,0215-BQKGS,2022-12-28,Phone,2393.26
3035,3070-DVEYC,2022-06-23,Internet,1076.31
3036,5093-FEGLU,2023-08-25,Add-on,1076.52
3037,9773-PEQBZ,2022-08-01,Add-on,490.82
3038,3070-BDOQC,2022-12-09,Add-on,1767.71
3039,1689-YQBYY,2022-03-02,Streaming,885.53
3040,5968-VXZLG,2022-03-02,Internet,615.51
3041,7730-CLDSV,2023-11-09,Phone,834.67
3042,7779-ORAEL,2023-06-08,Internet,903.06
3043,8080-POTJR,2022-08-04,Internet,1611.43
3044,1254-IZEYF,2023-08-12,Internet,1280.58
3045,2150-OEGBV,2023-09-16,Internet,411.37
3046,8316-BBQAY,2023-08-01,Internet,1700.88
3047,7798-JVXYM,2023-11-25,Internet,2405.69
3048,8191-XWSZG,2023-02-27,Streaming,1807.86
3049,7636-OWBPG,2023-12-17,Internet,2928.71
3050,0224-RLWWD,2023-02-27,Internet,477.62
3051,8111-BKVDS,2023-01-06,Add-on,2499.23
3052,4636-OLWOE,2022-07-25,Internet,1615.94
3053,7025-WCBNE,2022-10-13,Internet,1660.47
3054,2722-JMONI,2022-04-15,Add-on,1653.48
3055,6379-RXJRQ,2023-11-19,Add-on,1110.89
3056,1047-NNCBF,2023-12-24,Add-on,1108.75
3057,6614-FHDBO,2023-06-27,Phone,1969.16
3058,8015-IHCGW,2022-08-30,Internet,325.34
3059,0641-EVBOJ,2023-05-06,Internet,1848.6
3060,5334-AFQJB,2023-10-27,Internet,2228.85
3061,0810-BDHAW,2023-12-09,Add-on,1197.71
3062,4312-KFRXN,2023-05-13,Streaming,808.6
3063,1337-BOZWO,2023-03-11,Internet,797.48
3064,6838-HVLXG,2023-04-29,Add-on,429.15
3065,8823-RLPWL,2023-03-23,Add-on,451.21
3066,0266-GMEAO,2023-01-19,Add-on,666.73
3067,5906-CVLHP,2023-05-25,Phone,253.68
3068,0362-RAOQO,2022-06-19,Add-on,945.46
3069,0191-ZHSKZ,2022-11-19,Streaming,1057.93
3070,7950-XWOVN,2023-04-19,Phone,2986.62
3071,2382-BCKQJ,2022-08-20,Add-on,2976.73
3072,9696-RMYBA,2023-11-27,Streaming,723.74
3073,7359-SSBJK,2022-12-25,Streaming,796.49
3074,2404-JIBFC,2022-10-02,Internet,1577.34
3075,3205-MXZRA,2022-02-01,Add-on,616.6
3076,9962-BFPDU,2022-06-26,Add-on,1611.31
3077,1345-GKDZZ,2022-03-06,Internet,1318.29
3078,1352-VHKAJ,2023-12-11,Streaming,1108.94
3079,3703-KBKZP,2022-01-27,Add-on,2503.29
3080,3902-FOIGH,2023-10-25,Internet,2518.73
3081,2560-QTSBS,2023-04-24,Internet,2966.09
3082,4902-OHLSK,2022-09-25,Streaming,824.65
3083,4789-KWMXN,2023-08-20,Streaming,2687.18
3084,0436-TWFFZ,2022-03-07,Add-on,1705.97
3085,2916-BQZLN,2022-05-13,Add-on,1856.09
3086,0111-KLBQG,2023-01-01,Phone,2709.62
3087,0431-APWVY,2022-03-23,Streaming,2839.37
3088,5751-USDBL,2022-11-24,Phone,2235.07
3089,9659-QEQSY,2022-04-08,Phone,1173.96
3090,2135-RXIHG,2023-08-08,Internet,1571.07
3091,1422-DGUBX,2022-11-23,Internet,1922.15
3092,0958-YHXGP,2023-06-26,Add-on,2520.19
3093,8015-IHCGW,2022-05-05,Streaming,2042.25
3094,9614-RMGHA,2022-07-29,Streaming,1223.25
3095,1010-DIAUQ,2023-12-26,Phone,1370.07
3096,2808-CHTDM,2022-05-13,Phone,341.23
3097,4910-AQFFX,2023-05-18,Add-on,2787.95
3098,0225-ZORZP,2022-06-06,Internet,446.73
3099,5747-PMBSQ,2023-07-13,Streaming,1823.81
3100,6693-FRIRW,2023-01-17,Streaming,2640.63
3101,7175-NTIXE,2022-01-22,Streaming,1378.42
3102,9388-ZEYVT,2023-08-18,Streaming,2440.35
3103,3701-SFMUH,2023-02-23,Internet,2450.69
3104,1624-NALOJ,2023-04-17,Add-on,367.57
3105,1032-MAELW,2022-08-22,Add-on,1354.0
3106,9689-PTNPG,2023-07-26,Internet,2134.87
3107,3900-AQPHZ,2023-03-30,Add-on,1382.59
3108,6576-FBXOJ,2023-12-01,Add-on,1726.47
3109,8309-IEYJD,2023-07-24,Phone,1864.48
3110,2947-DOMLJ,2022-06-11,Internet,623.44
3111,0407-BDJKB,2022-10-28,Add-on,1353.55
3112,5959-BELXA,2022-11-02,Phone,279.7
3113,7435-ZNUYY,2022-01-02,Internet,618.95
3114,5014-WUQMG,2022-09-28,Internet,1634.31
3115,1150-WFARN,2023-02-25,Streaming,1806.04
3116,8739-QOTTN,2022-05-23,Phone,609.46
3117,5135-RDDQL,2023-12-01,Phone,2315.73
3118,9143-CANJF,2023-11-23,Phone,1244.37
3119,9408-HRXRK,2023-06-19,Internet,2777.82
3120,6823-SIDFQ,2022-02-06,Streaming,1285.46
3121,8387-UGUSU,2022-04-17,Internet,619.47
3122,9833-TGFHX,2022-10-24,Add-on,2322.32
3123,4140-WJAWW,2022-04-07,Add-on,1789.84
3124,9314-QDMDW,2022-10-08,Add-on,1282.73
3125,8896-BQTTI,2022-04-20,Streaming,1196.68
3126,6518-LGAOV,2023-07-03,Internet,622.15
3127,2239-CFOUJ,2023-07-06,Phone,1154.34
3128,9489-UTFKA,2023-08-20,Add-on,282.16
3129,2203-GHNWN,2022-07-07,Add-on,1606.73
3130,2959-EEXWB,2023-05-03,Internet,2710.83
3131,5351-QESIO,2022-12-20,Phone,2426.93
3132,3374-PZLXD,2022-01-19,Streaming,279.86
3133,2351-RRBUE,2023-01-28,Add-on,2667.53
3134,8495-LJDFO,2022-09-18,Add-on,1466.51
3135,1431-AIDJQ,2023-02-14,Add-on,734.5
3136,9601-BRXPO,2023-02-07,Phone,2306.75
3137,4228-ZGYUW,2023-11-01,Add-on,1104.05
3138,1506-YJTYT,2023-04-29,Phone,909.29
3139,0530-IJVDB,2022-10-31,Add-on,651.69
3140,3520-FJGCV,2023-09-16,Add-on,1562.54
3141,0562-HKHML,2023-10-18,Phone,461.5
3142,6131-IUNXN,2022-01-18,Phone,2399.72
3143,1548-ARAGG,2022-07-03,Streaming,1517.89
3144,2024-BASKD,2023-02-09,Internet,1451.53
3145,0239-OXEXL,2022-05-11,Add-on,205.19
3146,2460-FPSYH,2023-04-24,Add-on,2490.02
3147,3137-NYQQI,2022-01-08,Internet,1579.94
3148,3893-JRNFS,2023-12-06,Internet,1431.7
3149,5676-CFLYY,2022-11-14,Internet,2331.88
3150,5515-RUGKN,2023-01-26,Add-on,376.12
3151,6308-CQRBU,2023-06-03,Add-on,1226.71
3152,4310-KEDTB,2022-05-16,Add-on,1812.06
3153,1334-FJSVR,2023-06-15,Phone,1489.62
3154,3941-XTSKM,2023-10-13,Streaming,708.59
3155,3623-FQBOX,2023-01-02,Streaming,1037.97
3156,8456-QDAVC,2023-05-04,Internet,1040.56
3157,9526-JAWYF,2023-11-20,Internet,2977.52
3158,0913-XWSCN,2022-01-11,Add-on,1113.35
3159,4109-CYRBD,2023-07-07,Streaming,774.51
3160,7869-ZYDST,2023-03-22,Streaming,2503.38
3161,1187-WILMM,2022-04-24,Phone,1379.28
3162,6630-UJZMY,2023-11-23,Add-on,1442.82
3163,5242-UOWHD,2023-12-07,Add-on,1736.89
3164,9581-GVBXT,2022-07-15,Streaming,1867.93
3165,7401-RUBNK,2022-11-19,Streaming,1853.56
3166,2400-XIWIO,2023-05-27,Phone,296.6
3167,6261-RCVNS,2023-09-20,Phone,2492.76
3168,1449-XQEMT,2023-10-24,Add-on,745.59
3169,0328-GRPMV,2023-09-22,Phone,1018.56
3170,4821-SJHJV,2022-06-14,Streaming,685.6
3171,2002-MZHWP,2022-09-09,Add-on,2347.81
3172,0324-BRPCJ,2022-02-13,Streaming,1834.24
3173,7706-YLMQA,2023-04-15,Add-on,2314.83
3174,7711-GQBZC,2023-05-04,Add-on,2029.52
3175,2905-KFQUV,2022-06-30,Streaming,491.64
3176,3665-JATSN,2022-03-18,Add-on,1044.2
3177,3623-FQBOX,2023-01-09,Add-on,1620.34
3178,1536-HBSWP,2023-09-20,Phone,1053.85
3179,7101-HRBLJ,2022-03-08,Streaming,780.45
3180,3605-JISKB,2023-06-09,Streaming,2635.47
3181,6194-HBGQN,2022-04-02,Phone,2293.79
3182,4872-VXRIL,2023-10-13,Add-on,1166.62
3183,3278-FSIXX,2022-09-01,Internet,2342.03
3184,1436-ZMJAN,2022-12-07,Internet,1957.11
3185,2982-IHMFT,2022-10-31,Streaming,210.6
3186,5380-WJKOV,2023-02-02,Phone,1264.73
3187,7285-KLOTR,2023-12-04,Add-on,1013.36
3188,2302-ANTDP,2023-03-24,Phone,810.14
3189,2226-ICFDO,2022-04-07,Add-on,904.45
3190,2309-OSFEU,2022-11-27,Streaming,2838.62
3191,6131-IUNXN,2022-07-24,Streaming,1561.69
3192,0247-SLUJI,2023-03-25,Internet,2573.58
3193,8510-AWCXC,2023-02-22,Phone,799.81
3194,4698-KVLLG,2023-10-11,Streaming,688.33
3195,8098-LLAZX,2022-03-18,Phone,2688.61
3196,0927-CNGRH,2023-07-03,Streaming,1587.97
3197,0887-HJGAR,2023-03-01,Add-on,2706.43
3198,3646-ITDGM,2023-03-05,Add-on,376.48
3199,0940-OUQEC,2023-04-30,Internet,2766.02
3200,2243-FNMMI,2022-05-15,Streaming,1363.25
3201,9661-MHUMO,2023-10-16,Internet,635.04
3202,6671-NGWON,2022-09-11,Internet,2113.47
3203,5172-MIGPM,2023-07-14,Streaming,2431.33
3204,8095-WANWK,2022-09-12,Streaming,332.65
3205,4013-TLDHQ,2023-10-08,Add-on,2964.15
3206,6250-CGGUN,2023-12-21,Internet,2151.68
3207,0380-ZCSBI,2023-05-14,Add-on,1099.93
3208,4501-VCPFK,2023-09-05,Phone,623.62
3209,1396-QWFBJ,2023-04-29,Phone,1299.09
3210,5062-CJJKH,2022-02-15,Internet,817.58
3211,1355-KUSBG,2023-03-19,Internet,1583.63
3212,0305-SQECB,2023-08-05,Streaming,2389.3
3213,7504-UWHNB,2023-10-10,Streaming,2048.37
3214,8063-GBATB,2023-08-02,Internet,1420.62
3215,3938-YFPXD,2022-01-04,Internet,533.04
3216,2080-SRCDE,2022-01-01,Phone,2880.04
3217,6473-ULUHT,2022-10-17,Add-on,957.04
3218,5208-HFSBT,2022-04-19,Phone,977.94
3219,0112-QWPNC,2023-07-29,Phone,2007.41
3220,6546-OPBBH,2023-04-05,Add-on,2357.43
3221,6917-IAYHD,2022-09-23,Internet,2955.63
3222,3472-OAOOR,2022-05-18,Internet,2913.66
3223,4719-UMSIY,2023-03-10,Phone,2758.53
3224,3097-PYWXL,2022-02-13,Phone,1418.88
3225,7096-UCLNH,2023-05-25,Add-on,666.68
3226,2636-OHFMN,2022-09-19,Streaming,1836.52
3227,7398-SKNQZ,2023-12-29,Streaming,248.32
3228,3164-AALRN,2023-09-25,Internet,749.5
3229,2323-ARSVR,2022-06-01,Streaming,207.08
3230,2475-MROZF,2022-08-01,Internet,705.5
3231,1766-GKNMI,2022-08-22,Internet,1529.32
3232,6625-FLENO,2023-09-15,Internet,1301.31
3233,1852-QSWCD,2022-12-27,Add-on,1234.03
3234,1066-JKSGK,2022-11-16,Phone,2526.67
3235,2230-XTUWL,2022-08-10,Streaming,2089.99
3236,3970-XGJDU,2022-07-29,Add-on,2822.01
3237,1356-MKYSK,2023-01-31,Streaming,1446.96
3238,9374-YOLBJ,2023-08-06,Add-on,962.24
3239,8519-IMDHU,2023-05-04,Streaming,543.52
3240,1403-LKLIK,2023-08-24,Streaming,2081.68
3241,5887-IKKYO,2023-04-09,Phone,2556.88
3242,4012-ZTHBR,2023-12-01,Streaming,714.47
3243,5229-DTFYB,2023-09-16,Add-on,2660.51
3244,9057-SIHCH,2023-03-28,Streaming,1673.57
3245,4636-OLWOE,2023-02-17,Phone,603.43
3246,2193-SFWQW,2023-04-21,Streaming,2000.02
3247,8711-LOBKY,2022-09-13,Add-on,1656.15
3248,2475-MROZF,2022-05-30,Streaming,278.91
3249,5168-MSWXT,2022-05-07,Phone,1317.88
3250,0440-MOGPM,2023-01-27,Phone,2397.41
3251,9152-AMKAK,2023-04-25,Phone,1755.19
3252,4254-QPEDE,2023-02-01,Phone,989.72
3253,5296-BFCYD,2023-02-06,Internet,2800.2
3254,2303-PJYHN,2022-10-01,Phone,865.78
3255,1624-NALOJ,2022-05-19,Streaming,907.66
3256,5788-YPOEG,2022-04-13,Streaming,1192.99
3257,6376-GAHQE,2022-08-30,Streaming,2704.71
3258,7767-UXAGJ,2022-04-27,Streaming,1621.35
3259,5914-GXMDA,2022-08-02,Internet,2110.1
3260,5339-PXDVH,2023-04-29,Internet,2933.54
3261,1293-BSEUN,2023-06-13,Internet,2393.23
3262,6927-WTFIV,2023-11-22,Streaming,683.28
3263,4301-VVZKA,2022-08-12,Add-on,2407.39
3264,4567-AKPIA,2022-09-27,Add-on,2295.34
3265,8007-YYPWD,2022-05-14,Streaming,851.33
3266,3850-OKINF,2022-04-24,Phone,1110.98
3267,3173-NVMPX,2023-03-17,Phone,2188.36
3268,7963-SHNDT,2023-10-06,Streaming,867.5
3269,8996-ZROXE,2023-10-13,Phone,782.92
3270,2180-DXNEG,2022-12-31,Phone,2169.72
3271,9578-VRMNM,2022-08-20,Add-on,2665.67
3272,3027-YNWZU,2023-04-03,Streaming,410.05
3273,2799-ARNLO,2023-01-10,Internet,1448.54
3274,0137-OCGAB,2023-08-27,Add-on,1900.09
3275,1599-EAHXY,2023-09-03,Streaming,2093.58
3276,4957-TIALW,2022-07-26,Streaming,2989.35
3277,7110-BDTWG,2023-06-04,Add-on,2111.54
3278,4581-LNWUM,2023-04-13,Phone,1936.43
3279,7480-SPLEF,2023-03-19,Phone,2971.26
3280,0975-UYDTX,2022-11-17,Add-on,369.87
3281,6877-TJMBR,2022-04-03,Streaming,408.42
3282,1334-FJSVR,2023-02-12,Internet,1769.91
3283,6181-AXXYF,2022-06-07,Streaming,1204.26
3284,8541-QVFKM,2022-04-09,Internet,470.75
3285,6907-FLBER,2022-08-13,Internet,1058.06
3286,4979-HPRFL,2023-03-17,Streaming,2088.19
3287,8791-GFXLZ,2023-12-21,Streaming,2665.72
3288,5896-NPFWW,2023-08-08,Streaming,464.11
3289,7311-MQJCH,2023-02-05,Internet,1712.41
3290,1970-KKFWL,2023-07-25,Phone,1029.12
3291,8485-GJCDN,2022-03-05,Internet,2068.51
3292,4883-QICIH,2023-07-14,Internet,1738.46
3293,2018-QKYGT,2022-10-06,Internet,2794.79
3294,4940-KHCWD,2023-12-11,Add-on,305.51
3295,4065-JJAVA,2023-11-01,Phone,1516.1
3296,6341-JVQGF,2023-06-03,Internet,739.73
3297,1839-UMACK,2022-09-05,Internet,1702.99
3298,1660-HSOOQ,2023-01-03,Add-on,2590.02
3299,6040-CGACY,2023-09-10,Internet,2751.69
3300,4795-KTRTH,2022-04-08,Phone,1315.05
3301,3097-IDVPU,2022-09-25,Internet,2472.99
3302,5908-QMGOE,2022-03-01,Phone,985.42
3303,6048-QBXKL,2023-05-15,Phone,217.65
3304,8290-YWKHZ,2022-11-04,Streaming,2594.67
3305,4905-JEFDW,2023-05-08,Add-on,534.35
3306,7044-YAACC,2023-02-15,Add-on,249.31
3307,0301-KOBTQ,2022-05-20,Add-on,1190.63
3308,1268-ASBGA,2022-11-24,Streaming,1262.26
3309,1187-WILMM,2023-04-09,Streaming,416.22
3310,3745-HRPHI,2023-12-03,Phone,2479.71
3311,0014-BMAQU,2023-09-29,Add-on,1335.66
3312,5130-IEKQT,2022-06-12,Streaming,1571.79
3313,7284-BUYEC,2022-03-01,Streaming,940.95
3314,0311-QYWSS,2022-01-31,Streaming,1632.22
3315,8722-NGNBH,2022-11-29,Phone,2346.85
3316,8630-FJLIB,2022-03-17,Internet,2737.31
3317,8217-QYOHV,2022-11-13,Streaming,2917.48
3318,0947-IDHRQ,2023-02-21,Streaming,1394.83
3319,3411-WLRSQ,2022-07-09,Streaming,2972.09
3320,5131-PONJI,2023-05-04,Add-on,1025.88
3321,8788-DOXSU,2022-11-11,Add-on,219.53
3322,6484-LATFU,2022-10-23,Streaming,2349.33
3323,6463-MVYRY,2023-05-16,Phone,699.62
3324,0867-MKZVY,2022-06-26,Internet,346.87
3325,0215-BQKGS,2023-12-20,Add-on,2787.22
3326,7353-YOWFP,2022-08-03,Internet,2417.07
3327,9250-WYPLL,2023-10-15,Streaming,487.46
3328,9620-ENEJV,2023-08-20,Add-on,2375.35
3329,6904-JLBGY,2023-11-25,Internet,2563.2
3330,3237-AJGEH,2022-11-28,Streaming,2734.84
3331,6086-ESGRL,2022-05-08,Add-on,1722.34
3332,0621-TSSMU,2022-09-26,Streaming,2169.55
3333,3462-BJQQA,2023-07-05,Add-on,2334.27
3334,3214-IYUUQ,2023-06-19,Internet,2128.19
3335,5006-MXVRN,2023-01-01,Internet,2011.13
3336,9565-FLVCG,2023-09-11,Add-on,1733.17
3337,5293-WXJAK,2022-12-14,Phone,1541.75
3338,1676-MQAOA,2022-05-22,Streaming,2989.15
3339,2782-LFZVW,2022-05-25,Internet,1145.17
3340,7879-CGSFV,2022-09-02,Phone,447.15
3341,2676-SSLTO,2023-03-18,Add-on,2342.1
3342,7025-IWFHT,2023-12-04,Internet,798.71
3343,1481-ZUWZA,2022-10-17,Internet,1691.54
